Text,Label
 No more deaths from COVID-19 as Israeli scientists have discovered a vaccine.		,0
 China is supplying the Quran to people to read after the coronavirus outbreak.		,0
 Japanese doctors claim drinking water every 15 minutes prevents COVID-19.		,0
 Muslim People in China seeking refuge in Islam by reading Quran to save themselves from COVID-19.		,0
 Anti-Malaria Drug Chloroquine Is A Cure For coronavirus.		,0
 AIIMS (Indian medical institute) team has said that Toddy has medicinal properties to cure coronavirus.		,0
" ""Arsenic album-30 homeopathic medicine can prevent coronavirus. Information given by Ministry of AYUSH.""		",0
 Coronavirus dies at a temperature above 26-27 degrees Celsius as per UNICEF.		,0
 Indian yoga guru Baba Ramdev has been infected with coronavirus.		,0
 Retirement benefits reduced by 50% in April in Italy.		,0
" President Vucic claims that no one said coronavirus is the ""funniest"" virus.		",0
 Malaga closes nurseries due to coronavirus.		,0
 Neuroscientist Rodolfo Llin s says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.		,0
 Seven ambulance workers are infected with coronavirus in Catalonia.		,0
 Pedro S nchez has a medical team of 14 people to take care of him since the coronavirus crisis.		,0
 Madrid is going to close its borders due to the coronavirus.		,0
 Audio from WhatsApp in which the head of Cardiology at the Gregorio Mara¤¢n Hospital states that we are in a moment of uncontrolled coronavirus infection.		,0
 Coronavirus found in toilet paper.		,0
 Gargling salt water and vinegar will kill the virus.		,0
" ""NYC man drops dead in middle of street?  suspected coronavirus!""		",0
" The health insurance industry has ""agreed to waive all co-payments for coronavirus treatments.""		",0
" ""MSNBC actually said on air 'I hope enough people die from coronavirus that it harms Trump's re-election.'""		",0
 Drinking water in which garlic was boiled will cure you from COVID-19.		,0
 If you can hold your breath for 10 seconds then you don't have fibrosis and therefore no infection. Picture of text in English describing the method.		,0
 OMS staff member is spreading coronavirus on purpose.		,0
 Researchers in Taiwan provided a series of checks we can perform ourselves as a form of self-diagnosis for the new coronavirus every morning.		,0
 Turmeric and lemon can cure the coronavirus.		,0
 Saint Luke's Hospital of the USA says consuming alcohol can reduce the risk of COVID-19.		,0
 News channels suggest drinking tulsi and noni juice will help prevent the novel coronavirus.		,0
 Consuming onion and salt followed by a glass of water can cure coronavirus.		,0
 Most countries affected by COVID-19 are along the same 40-degree north latitude.		,0
 Indian President Ramnath Kovind pouring gaumutra (cow urine) on globe to prevent coronavirus.		,0
" A worker at the Prince hotel in Mehdipatnam (Hyderbad, India) has tested positive for coronavirus.		",0
 Drinking water every 15 minutes will protect you from getting coronavirus.		,0
 You can check for coronavirus by holding your breath for 10 seconds.		,0
 Elderly people are left to die in an Italian hospital near Milan.		,0
 Airports and train stations in Lithuania are being closed down.		,0
 COVID-19 is cured with hot water and baking soda.		,0
" A doctor from North Macedonia states that the new coronavirus outbreak  is a conspiracy against humanity or a conspiracy of the pharmaceutical industry for profit, and that the new coronavirus is not dangerous.		",0
 Iranians have published a report saying that coronavirus is a biological warfare.		,0
 Prime Minister Ana Brnabic claimed that the number of respirators is a state secret in all countries.		,0
 Viral audio from WhatsApp in which a doctor from the hospital Fundaci¢n Jimnez D¡az in Madrid claims that there are two young patients in very bad condition because of coronavirus and there are no more respirators in intensive care units.		,0
 Zamora has canceled Holy week due to the coronavirus.		,0
" Catalonia, Valencia and Aragon cancel classes in schools, colleges and universities because of coronavirus outbreak.		",0
 Tuit reports that Brazilian president Jair Bolsonaro has tested positive for the coronavirus.		,0
 Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		,0
 Podemos spokesman Pablo Echenique is not in intensive care after getting infected with COVID-19.		,0
 Education Ministry announces all students are passing the actual course without making exams because of coronavirus.		,0
 Private health insurance for public workers does not cover expenses related to coronavirus.		,0
 Spain ex-King Juan Carlos I has the coronavirus.		,0
" Live stream about the infected foreigners coming to Ukraine from Italy, which went viral.		",0
 The new coronavirus dies when a temperature around is 26-27 degrees Celsius.		,0
 The new coronavirus dies at a temperature of about 26-27 degrees Celsius.		,0
 Drinking alcohol and smoking helps preventing the new coronavirus from infecting the organism.		,0
 Of the Trump administration's European travel restrictions that exempt the U.K.,0
" Donald Trump claims Joe Biden ""was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best, with fast action of border closings and a 78% approval rating, the highest on record. His was lowest!""		",0
" ""During the 2009 swine flu outbreak, Biden made reckless comments unsupported by science & the experts. The Obama Admin had to clean up his mess & apologize for his ineptitude.""		",0
 The U.S. presidential election is canceled due to coronavirus.		,0
 Australian hospital staff rolled in a Wilson volleyball to keep Tom Hanks company in quarantine.		,0
 A former and controversial CIA officer said coronavirus was made in a lab.		,0
 Says Tom Hanks has a volleyball to keep him company while he's quarantined.		,0
" If you donate blood, ""they HAVE to test you"" for coronavirus.		",0
" Says Nancy Pelosi was ""caught trying to include abortion funding in bill to combat coronavirus.""		",0
" In 2007, ""The Simpsons"" predicted Tom Hanks would contract coronavirus in 2007.		",0
" ""The CDC can detain anyone with a fever indefinitely. Vaccination (is) a way people could get out of detention.""		",0
 COVID-19 came to the United States in 2019.		,0
 Image showing Italian doctors exhausted and sleeping.		,0
 Propolis cures COVID-19.		,0
" A secret invasion of 40,000 American troops immune to COVID-19 is ongoing in Europe.		",0
" COVID-19 is human-made, and an American biological weapon		",0
 Croatian president tells people to buy in bulk for at least 2 weeks.		,0
 Get the disease now to gain immunity. Infograph mimicking official information.		,0
 Denmark has more coronavirus cases per capita than China.		,0
 The coronavirus outbreak is over in China.		,0
" A photo shows full vegan supermarket shelves, next to empty ones, with a caption saying ""even at a time of coronavirus, no one wants to eat vegan"".		",0
" After the closure of schools in France, President Emmanuel Macron announced classes next summer to catch up.		",0
 People are panicked about a COVID-19 case at the Dakar Airport.		,0
 Saddam Hussein explaining what is coronavirus about.		,0
 Picture shows the Mecca totally empty.		,0
 Saddam Hussein explains what coronavirus is about.		,0
 We can neutralise the new coronavirus SARS-CoV-2 by exposing ourselves to the sun and drinking hot beverages. The use of a mask is not effective and the virus itself is a threat to our life only if we are part of a high risk group.		,0
" The Greek government and parliament knew about the new coronavirus pandemic before it occured and thus, in the summer of 2019, rushed to make the new penal codes instructions regarding the protective measures in case of a disease outbreak official.		",0
 Books predicted the coronavirus before it happened.		,0
 A viral message listing false and unrelated statements about coronavirus has falsely been attributed to the United Nations International Children's Emergency Fund (UNICEF).		,0
 Aajtak news channel claims that consuming the herbal plant Tulsi will cure coronavirus.		,0
 India announced holidays for four states.		,0
 Israel and USA have come up with a vaccine.		,0
 Indian Ministry of Health and Family Welfare issued an office memorandum declaring compulsory holiday in four Indian states.		,0
 Israel has manufactured the coronavirus vaccine		,0
 Central government has announced blanket holiday for schools/colleges in 4 states in India.		,0
 COVID-19 Breeds Rapidly In Toilet Paper.		,0
 Staff of Gold Coast Hospital in Australia has gifted a volleyball to Tom Hanks in quarantine.		,0
 The health service in Ireland is asking people to stockpile food.		,0
 Ireland is going into a 'Status Red' lockdown with the military patrolling the streets.		,0
 A photo claimed that a Lithuanian town of Mazeikiai is being cut off from the rest of the country due to outbreak of COVID-19.		,0
 A Facebook post claimed that a message from Stanford hospital gives advice to drink water every 15 minutes in order to prevent COVID-19		,0
