FastText_News,Label
"['covid', 'lstrain', 'behind', 'high', 'mortal', 'rate', 'gujarat', 'madhya', 'pradesh', 'newstrack', 'coronavirusoutbreak', 'live', 'pictwittercomfaqspxj']",1
"['saarc', 'roundtabl', 'south', 'asia', 'outperform', 'west', 'fight', 'covid', 'newstoday', 'sardesairajdeep', 'covid', 'full', 'show', 'pictwittercomfrweeeobx']",1
"['govern', 'impos', 'covid', 'cess', 'ultrarich', 'hd', 'kumaraswami', 'pictwittercominfjtlzi']",1
"['centr', 'cancel', 'chines', 'covid', 'test', 'kit', 'order', 'say', 'wont', 'lose', 'rupe', 'ndtvnewsbeep', 'coronaviru', 'pictwittercomkcebfomxm']",1
"['countri', 'prise', 'open', 'covid', 'lockdown', 'uk', 'say', 'yet', 'pictwittercomexxmmekct']",1
"['french', 'scientist', 'test', 'theori', 'nicotin', 'combat', 'covid', 'pictwittercomtjgcgwtyz']",1
"['eu', 'covid', 'recoveri', 'spend', 'guid', 'green', 'financ', 'plan', 'expert', 'pictwittercomdxygtow']",1
"['uk', 'hospit', 'covid', 'death', 'toll', 'rise', 'pictwittercombodbzoy']",1
"['uk', 'pm', 'johnson', 'say', 'soon', 'relax', 'covid', 'lockdown', 'pictwittercomgoiyitbq']",1
"['uber', 'offer', 'discount', 'journey', 'health', 'care', 'worker', 'britain', 'extend', 'scope', 'servic', 'set', 'madrid', 'last', 'month', 'cover', 'million', 'frontlin', 'worker', 'fight', 'covid', 'countri']",1
"['sanitari', 'pad', 'women', 'declar', 'essenti', 'commod', 'product', 'allow', 'alarm', 'demand', 'scarciti', 'covid', 'lockdown', 'period', 'pad', 'man', 'arunachalam', 'muruganantham', 'said', 'covid', 'sanitarypad']",1
"['delhi', 'high', 'court', 'direct', 'medic', 'equip', 'import', 'cap', 'price', 'covid', 'rapid', 'test', 'kit', 'order', 'indian', 'council', 'medic', 'research', 'rate', 'per', 'kit']",1
"['council', 'scientif', 'industri', 'research', 'csir', 'said', 'allow', 'firm', 'use', 'intellectu', 'properti', 'manufactur', 'item', 'contain', 'covid', 'csir', 'covid']",1
"['air', 'rail', 'passeng', 'servic', 'suspend', 'due', 'covidinduc', 'lockdown', 'two', 'judg', 'embark', 'road', 'journey', 'cover', 'km', 'covid', 'kolkata']",1
"['statu', 'report', 'file', 'govern', 'suprem', 'court', 'said', 'union', 'home', 'minist', 'amit', 'shah', 'person', 'supervis', 'implement', 'direct', 'advisori', 'issu', 'ministri', 'fight', 'covid', 'amitshah', 'covid']",1
"['note', 'outbreak', 'covid', 'pandem', 'impact', 'million', 'seafar', 'worldwid', 'govern', 'extend', 'valid', 'continu', 'discharg', 'certif', 'cdc', 'seamen', 'six', 'month', 'covid', 'seafar']",1
"['man', 'escap', 'quarantin', 'went', 'barber', 'haircut', 'believ', 'caus', 'least', 'six', 'covid', 'infect', 'villag', 'khargon', 'district', 'madhyapradesh']",1
"['india', 'achiev', 'covid', 'recoveri', 'rate', 'peopl', 'discharg', 'accord', 'union', 'health', 'ministri', 'covid', 'healthministri']",1
"['seven', 'opposit', 'parti', 'sri', 'lanka', 'urg', 'presid', 'gotabaya', 'rajapaksa', 'reconven', 'parliament', 'pledg', 'respons', 'cooper', 'govern', 'fight', 'covid', 'covid', 'srilanka']",1
"['note', 'outbreak', 'covid', 'pandem', 'impact', 'million', 'seafar', 'worldwid', 'govern', 'extend', 'valid', 'continu', 'discharg', 'certif', 'cdc', 'seamen', 'six', 'month', 'covid', 'seafar']",1
"['monday', 'gujarat', 'ad', 'covid', 'infect', 'death', 'bring', 'state', 'cumul', 'number', 'case', 'death', 'gujarat', 'covid']",1
"['popular', 'pakistani', 'cleric', 'whose', 'religi', 'group', 'blame', 'spread', 'covid', 'face', 'ridicul', 'suggest', 'pandem', 'caus', 'partli', 'immodesti', 'women', 'pakistan', 'covid']",1
"['jal', 'shakti', 'minist', 'gajendra', 'singh', 'shekhawat', 'speak', 'nistula', 'hebbar', 'india', 'place', 'term', 'water', 'avail', 'covid', 'underlin', 'necess', 'pipe', 'drink', 'water', 'suppli', 'covid', 'water']",1
"['jal', 'shakti', 'minist', 'gajendra', 'singh', 'shekhawat', 'speak', 'nistula', 'hebbar', 'india', 'place', 'term', 'water', 'avail', 'covid', 'underlin', 'necess', 'pipe', 'drink', 'water', 'suppli', 'covid', 'water']",1
"['despit', 'appeal', 'indian', 'embassi', 'airlin', 'offici', 'covid', 'patient', 'offici', 'refus', 'hand', 'bodi', 'famili']",1
"['patient', 'undergo', 'treatment', 'covid', 'infect', 'govern', 'hospit', 'soon', 'get', 'medicin', 'food', 'serv', 'robot', 'design', 'develop', 'shanmugha', 'art', 'scienc', 'technolog', 'research', 'academi', 'covid', 'robot']",1
"['odisha', 'govern', 'move', 'add', 'ventil', 'facil', 'treat', 'covid', 'patient', 'like', 'provid', 'muchneed', 'weapon', 'anoth', 'seriou', 'threat', 'snakebit', 'odisha', 'covid']",1
"['encash', 'suspend', 'view', 'financi', 'posit', 'tamilnadu', 'fight', 'covid', 'govern', 'order', 'issu', 'monday', 'said']",1
"['oneyearold', 'boy', 'villupuram', 'test', 'posit', 'covid', 'take', 'total', 'count', 'case', 'district', 'monday', 'covid', 'villupuram']",1
"['death', 'toll', 'due', 'covid', 'rise', 'case', 'climb', 'india', 'union', 'health', 'ministri', 'pti', 'covid', 'healthministri']",1
"['third', 'policeman', 'mumbai', 'post', 'head', 'constabl', 'mumbai', 'traffic', 'polic', 'succumb', 'covid', 'pandem', 'monday', 'report', 'notmengel', 'mumbai', 'covid']",1
"['highest', 'number', 'covid', 'posit', 'case', 'detect', 'jaipur', 'follow', 'jodhpur', 'jhalawar']",1
"['rajasthan', 'record', 'case', 'district', 'death', 'today', 'take', 'number', 'case', 'death', 'due', 'covid', 'among', 'dead', 'jaipur', 'rajasthan', 'covid']",1
"['us', 'death', 'soar', 'earli', 'week', 'pandem', 'far', 'exceed', 'number', 'attribut', 'covid', 'analysi', 'show']",1
"['perspect', 'get', 'covid', 'leav', 'hous', 'may', 'best', 'way', 'protect', 'famili']",1
"['peopl', 'across', 'countri', 'deliv', 'groceri', 'free', 'none', 'us', 'ok', 'unless', 'ok', 'said', 'gradiva', 'couzin', 'cofound', 'volunt', 'group', 'deliv', 'groceri', 'peopl', 'stuck', 'home', 'covid']",1
"['listen', 'latest', 'coronavirusnewscast', 'adamflem', 'bbclaurak', 'chrismasonbbc', 'bbcferguswalsh', 'bori', 'johnson', 'back', 'know', 'recov', 'covid', 'zookeep', 'time', 'coronaviru']",1
"['india', 'coronaviru', 'man', 'give', 'dignifi', 'burial', 'covid', 'victim']",1
"['uk', 'lowest', 'paid', 'risk', 'covid', 'crisi', 'report', 'find']",1
"['south', 'wale', 'brother', 'die', 'within', 'hour', 'covid']",1
"['key', 'ppe', 'item', 'pandem', 'respons', 'stockpil', 'covid', 'struck']",1
"['la', 'laker', 'valu', 'bn', 'pay', 'back', 'covid', 'small', 'busi', 'relief', 'loan']",1
"['guardian', 'front', 'page', 'wednesday', 'april', 'covid', 'crisi', 'could', 'lead', 'cancer', 'death', 'expert', 'warn', 'pictwittercomrkyqewj']",1
"['warn', 'dozen', 'includ', 'classifi', 'brief', 'known', 'presid', 'daili', 'brief', 'came', 'time', 'presid', 'mostli', 'downplay', 'threat', 'covid', 'pandem', 'world']",1
"['four', 'candid', 'vaccin', 'covid', 'advanc', 'stage', 'union', 'health', 'minist', 'dr', 'harsh', 'vardhan', 'said']",1
"['india', 'today', 'report', 'pose', 'broker', 'discov', 'distributor', 'would', 'leav', 'trail', 'transact', 'could', 'help', 'govern', 'author', 'trace', 'covid', 'suspect', 'contact', 'mdhizbullah', 'milanreport']",1
"['kept', 'world', 'toe', 'fight', 'novel', 'coronaviru', 'pandem', 'covid', 'warrior', 'come', 'know', 'theft', 'crime', 'alreadi', 'taken', 'place', 'prabhashrinkoo']",1
"['fresh', 'covid', 'case', 'tamil', 'nadu', 'west', 'bengal', 'last', 'hour', 'live', 'updat', 'pictwittercomhsiiwbpljl']",1
"['gujarat', 'princip', 'health', 'secretari', 'claim', 'high', 'death', 'rate', 'state', 'link', 'aggress', 'covid', 'lstrain', 'dismiss', 'theori', 'firstup', 'coronaviru', 'pictwittercomkevgiaoet']",1
"['sick', 'covid', 'think', 'might', 'covid', 'symptom', 'follow', 'step', 'help', 'protect', 'peopl', 'home', 'commun', 'watch', 'video', 'know', 'newsmo', 'vertic', 'poojashali', 'coronavirusindia', 'pictwittercomomlugehyy']",1
"['happi', 'china', 'seriou', 'investig', 'trump', 'covid', 'ndtvnewsbeep', 'pictwittercomlzooaxcyx']",1
"['evid', 'support', 'plasma', 'therapi', 'covid', 'treatment', 'govern', 'ndtvnewsbeep', 'coronaviru', 'pictwittercomhsbwkxcikt']",1
"['covid', 'patient', 'mild', 'symptom', 'home', 'see', 'condit', 'ndtvnewsbeep', 'pictwittercomyozwwwwr']",1
"['minut', 'silenc', 'key', 'worker', 'die', 'covid', 'uk']",1
"['china', 'lab', 'reject', 'covid', 'conspiraci', 'claim', 'viru', 'origin', 'still', 'mysteri', 'pictwittercomxouafosqn']",1
"['uk', 'track', 'becom', 'one', 'europ', 'worst', 'hit', 'covid', 'pandem', 'pictwittercomlhildphhj']",1
"['uk', 'say', 'children', 'die', 'syndrom', 'link', 'covid', 'pictwittercomfyynzhcvaz']",1
"['contact', 'trace', 'app', 'covid', 'could', 'roll', 'week', 'develop', 'pictwittercomzbkcbofewt']",1
"['parent', 'vigil', 'sever', 'inflammatori', 'diseas', 'among', 'infant', 'medic', 'fear', 'may', 'link', 'covid', 'junior', 'british', 'interior', 'minist', 'said']",1
"['fight', 'novel', 'coronaviru', 'authent', 'inform', 'central', 'univers', 'punjab', 'bathinda', 'launch', 'uniqu', 'covid', 'inform', 'web', 'portal']",1
"['us', 'presid', 'donald', 'trump', 'suggest', 'may', 'seek', 'damag', 'china', 'covid', 'pandem', 'began', 'chines', 'citi', 'wuhan', 'spread', 'around', 'world', 'prompt', 'furiou', 'respons', 'beij', 'tuesday']",1
"['news', 'broadcast', 'associ', 'request', 'centr', 'announc', 'stimulu', 'packag', 'help', 'broadcast', 'tide', 'financi', 'stress', 'creat', 'covid', 'covid', 'newsbroadcast']",1
"['chang', 'spread', 'intens', 'covid', 'case', 'across', 'india', 'district', 'march', 'april', 'captur', 'chart']",1
"['four', 'covid', 'patient', 'recov', 'set', 'discharg', 'govern', 'erod', 'medic', 'colleg', 'hospit', 'perundurai', 'tuesday', 'even', 'activ', 'number', 'case', 'district', 'zero', 'tamilnadu', 'covid']",1
"['opinion', 'covid', 'quickli', 'kill', 'other', 'dont', 'show', 'symptom', 'genet', 'explain']",1
"['us', 'death', 'soar', 'earli', 'week', 'pandem', 'far', 'exceed', 'number', 'attribut', 'covid']",1
"['kid', 'doctor', 'nurs', 'fear', 'covid', 'kill', 'parent', 'chang']",1
"['opinion', 'bewar', 'studi', 'claim', 'covid', 'death', 'rate', 'smaller', 'expect']",1
"['cnn', 'anchor', 'brook', 'baldwin', 'battl', 'covid', 'took', 'dark', 'place']",1
"['coronaviru', 'thousand', 'cancer', 'op', 'covidfre', 'hub']",1
"['biggest', 'studi', 'uk', 'covid', 'patient', 'show', 'third', 'admit', 'hospit', 'die', 'half', 'discharg', 'rest', 'still', 'treat', 'pictwittercomcxnhwaxi']",1
"['coronaviru', 'live', 'news', 'case', 'covidlink', 'syndrom', 'children', 'uk', 'death', 'top', 'spain', 'franc']",1
"['kim', 'jongun', 'could', 'shelter', 'covid', 'pandem', 'say', 'us', 'seoul']",1
"['studi', 'find', 'third', 'uk', 'covid', 'patient', 'taken', 'hospit', 'die']",1
"['trevor', 'phillip', 'role', 'undermin', 'covid', 'bame', 'inquiri']",1
"['antivir', 'drug', 'remdesivir', 'help', 'improv', 'symptom', 'covid', 'patient', 'read', 'know', 'coronaviruscrisi', 'covid', 'world']",1
"['appeal', 'everybodi', 'provid', 'treatment', 'themcovid', 'patient', 'west', 'bengal', 'cm']",1
"['expert', 'doctor', 'believ', 'restrict', 'regard', 'covid', 'continu', 'till', 'end', 'may', 'westbeng', 'cm', 'mamataoffici']",1
"['covid', 'case', 'cross', 'mark', 'indiafightscorona', 'coronaviruscrisi', 'covid']",1
"['covid', 'case', 'cross', 'mark', 'indiafightscorona', 'coronaviruscrisi', 'covid']",1
"['assam', 'health', 'minist', 'said', 'seven', 'crpf', 'jawan', 'assam', 'test', 'posit', 'covid', 'three', 'other', 'also', 'test', 'posit', 'delhi', 'indiafightscorona', 'coronaviruscrisi', 'covid']",1
"['govern', 'tough', 'choic', 'make', 'nationwid', 'lockdown', 'limit', 'covid', 'outbreak', 'end', 'may', 'journokd']",1
"['samsung', 'phone', 'fortun', 'wane', 'covid', 'hit', 'g', 'phone', 'europ', 'us', 'pictwittercomhsbkz']",1
"['gilead', 'say', 'remdesivir', 'show', 'improv', 'covid', 'patient', 'use', 'earli', 'pictwittercomdzljdz']",1
"['uk', 'secondhighest', 'covid', 'death', 'toll', 'europ', 'new', 'figur', 'show', 'pictwittercomwhjsyqo']",1
"['britain', 'europ', 'second', 'highest', 'covid', 'death', 'toll', 'new', 'figur', 'show', 'pictwittercomwfywxggyv']",1
"['wpp', 'world', 'biggest', 'advertis', 'compani', 'said', 'net', 'sale', 'fell', 'first', 'quarter', 'impact', 'covid', 'pandem', 'drag', 'march', 'alon']",1
"['barclay', 'set', 'asid', 'billion', 'pound', 'cover', 'like', 'spike', 'loan', 'loss', 'thousand', 'corpor', 'consum', 'borrow', 'battl', 'cope', 'financi', 'fallout', 'covid', 'pandem']",1
"['uttar', 'pradesh', 'congress', 'presid', 'ajay', 'kumar', 'lallu', 'mla', 'tamkuhi', 'raj', 'kushinagar', 'purvanch', 'accus', 'bjp', 'govern', 'hide', 'real', 'figur', 'covid', 'covid', 'bjp', 'coronaviru']",1
"['doctor', 'attach', 'villupuram', 'govern', 'hospit', 'test', 'posit', 'covid', 'tamilnadu', 'covid']",1
"['viral', 'pictur', 'burial', 'yearold', 'covid', 'victim', 'srinagar', 'attend', 'policemen', 'famili', 'member', 'wednesday', 'evok', 'shock', 'covid', 'srinagar']",1
"['surviv', 'calamit', 'landslip', 'claim', 'live', 'kavalappara', 'pothuk', 'panchayat', 'near', 'nilambur', 'last', 'year', 'found', 'opportun', 'covid', 'lockdown', 'covid', 'kerala', 'lockdown']",1
"['death', 'yearold', 'crpf', 'personnel', 'due', 'covid', 'troop', 'battalion', 'infect', 'diseas', 'rung', 'alarm', 'bell', 'establish', 'crpf', 'covid']",1
"['viral', 'pictur', 'burial', 'yearold', 'covid', 'victim', 'srinagar', 'attend', 'policemen', 'famili', 'member', 'wednesday', 'evok', 'shock', 'covid', 'srinagar']",1
"['surviv', 'calamit', 'landslip', 'claim', 'live', 'kavalappara', 'pothuk', 'panchayat', 'near', 'nilambur', 'last', 'year', 'found', 'opportun', 'covid', 'lockdown', 'covid', 'kerala', 'lockdown']",1
"['union', 'health', 'minist', 'harsh', 'vardhan', 'wednesday', 'said', 'total', 'activ', 'coronaviru', 'covid', 'case', 'countri', 'patient', 'ventil', 'oxygen', 'support', 'icu', 'covid', 'healthministri']",1
"['brief', 'paus', 'mysuru', 'report', 'new', 'covid', 'case', 'wednesday', 'take', 'talli', 'infect', 'person', 'karnataka', 'covid']",1
"['doctor', 'attach', 'villupuram', 'govern', 'hospit', 'test', 'posit', 'covid', 'tamilnadu', 'covid']",1
"['death', 'yearold', 'crpf', 'personnel', 'due', 'covid', 'troop', 'battalion', 'infect', 'diseas', 'rung', 'alarm', 'bell', 'establish', 'crpf', 'covid']",1
"['nagaland', 'govern', 'levi', 'covid', 'cess', 'diesel', 'petrol', 'wednesday']",1
"['data', 'april', 'mani', 'district', 'india', 'record', 'least', 'one', 'covid', 'case', 'march', 'figur', 'indic', 'wide', 'rapid', 'spread']",1
"['plasmatherapi', 'approv', 'treatment', 'covid', 'one', 'sever', 'therapi', 'explor', 'current', 'health', 'ministri', 'said']",1
"['portal', 'kedarnath', 'templ', 'open', 'first', 'puja', 'perform', 'behalf', 'prime', 'minist', 'narendra', 'modi', 'member', 'shrine', 'committe', 'administr', 'offici', 'attend', 'amid', 'covidinduc', 'lockdown']",1
"['delhi', 'govern', 'order', 'deputi', 'commission', 'send', 'sampl', 'covid', 'test', 'nation', 'institut', 'biolog', 'nib', 'noida', 'till', 'may', 'report', 'ikasnik', 'covid', 'delhi']",1
"['nine', 'covid', 'posit', 'case', 'detect', 'bihar', 'darbhanga', 'rohta', 'begusarai', 'patna', 'district', 'take', 'state', 'total', 'number', 'report', 'amarnathtewari', 'bihar', 'covid']",1
"['yearoldman', 'bhubaneswar', 'close', 'rel', 'covid', 'case', 'found', 'earlier', 'test', 'posit', 'take', 'odisha', 'total', 'state', 'govern', 'said', 'wednesday', 'citi', 'report', 'new', 'case', 'gap', 'two', 'week', 'take', 'total', 'report', 'yugayatri']",1
"['rajasthan', 'record', 'case', 'district', 'death', 'jaipur', 'citi', 'today', 'take', 'number', 'case', 'death', 'due', 'covid', 'rajasthan', 'covid']",1
"['eight', 'person', 'die', 'covid', 'madhya', 'pradesh', 'wednesday', 'take', 'death', 'toll', 'owe', 'ill', 'ujjain', 'toll', 'climb', 'report', 'death', 'three', 'report', 'sidharth', 'madhyapradesh', 'covid']",1
"['absenc', 'vaccin', 'proven', 'treatment', 'covid', 'survivor', 'view', 'potenti', 'savior', 'patient', 'diseas', 'known', 'convalesc', 'plasma', 'stori', 'one', 'frantic', 'journey', 'find', 'help']",1
"['nearli', 'year', 'marriag', 'covid', 'claim', 'day', 'apart']",1
"['percent', 'hospit', 'covid', 'patient', 'georgia', 'african', 'american', 'studi', 'find']",1
"['covid', 'case', 'top', 'million', 'unit', 'state', 'third', 'known', 'case', 'worldwid']",1
"['secondweek', 'crash', 'time', 'peril', 'covid', 'patient']",1
"['realli', 'promis', 'first', 'step', 'chief', 'scientif', 'advis', 'sir', 'patrick', 'vallanc', 'say', 'drug', 'remdesivir', 'made', 'ebola', 'definit', 'magic', 'bullet', 'cure', 'covid', 'show', 'possibl', 'drug', 'impact', 'viru', 'pictwittercomkshqegypc']",1
"['victoria', 'defend', 'deputi', 'chief', 'medic', 'offic', 'compar', 'jame', 'cook', 'covid']",1
"['russia', 'prime', 'minist', 'selfisol', 'covid', 'diagnosi']",1
"['lord', 'sugar', 'criticis', 'share', 'covid', 'falsehood', 'twitter']",1
"['utter', 'disast', 'manau', 'fill', 'mass', 'grave', 'covid', 'hit', 'amazon']",1
"['amazon', 'post', 'bn', 'firstquart', 'revenu', 'expect', 'spend', 'bn', 'covid', 'cost']",1
"['astrazeneca', 'partner', 'oxford', 'univers', 'produc', 'covid', 'vaccin']",1
"['promis', 'drug', 'covid', 'unlik', 'avail', 'uk', 'soon']",1
"['premier', 'leagu', 'invest', 'covid', 'test', 'machin', 'return']",1
"['covid', 'crisi', 'wipe', 'demand', 'fossil', 'fuel', 'say', 'iea']",1
"['britain', 'report', 'death', 'peopl', 'test', 'posit', 'covid', 'hospit', 'britain', 'coronaviru']",1
"['odisha', 'record', 'highest', 'singleday', 'spike', 'covid', 'case', 'thursday', 'take', 'total', 'number', 'confirm', 'case', 'infect', 'state', 'coronavirusoutbreak', 'iamsuffian']",1
"['worstaffect', 'mumbai', 'citi', 'alon', 'report', 'jump', 'fresh', 'covid', 'case', 'take', 'talli', 'coronavirusoutbreak']",1
"['health', 'ministri', 'brief', 'media', 'covid', 'situat', 'countri', 'said', 'hospit', 'need', 'follow', 'standard', 'oper', 'procedur', 'sop', 'test', 'coronavirusoutbreak']",1
"['defenc', 'ministri', 'propos', 'use', 'atulya', 'microwav', 'sterilis', 'disintegr', 'covid', 'viru', 'within', 'second', 'coronavirusoutbreak']",1
"['india', 'covid', 'recoveri', 'rate', 'reach', 'govt', 'said', 'coronavirusoutbreak']",1
"['delhi', 'govt', 'screen', 'peopl', 'live', 'covid', 'contain', 'zone', 'coronavirusoutbreak', 'live', 'updat', 'pictwittercomilswh']",1
"['gilead', 'covid', 'drug', 'rais', 'hope', 'dr', 'naresh', 'trehan', 'chairman', 'md', 'medanta', 'dr', 'hemant', 'thacker', 'breach', 'candi', 'hospit', 'share', 'view', 'watch', 'pmprime', 'ankittyagi', 'live', 'pictwittercomezhctqnvd']",1
"['covid', 'lockdown', 'lockdown', 'approach', 'end', 'may', 'rd', 'specul', 'govern', 'may', 'decid', 'watch', 'video', 'know', 'option', 'newsmo', 'vertic', 'akshitan', 'pictwittercomfxonya']",1
"['covid', 'recoveri', 'rate', 'major', 'improv', 'day', 'ago', 'centr', 'ndtvnewsbeep', 'pictwittercomgrnrndjtdo']",1
"['lloyd', 'bank', 'group', 'scrape', 'profit', 'billion', 'covid', 'provis', 'pictwittercomubarvzsdra']",1
"['breakingview', 'guest', 'view', 'climat', 'chang', 'next', 'covid', 'pictwittercomwvwuvbd']",1
"['astrazeneca', 'produc', 'oxford', 'univers', 'potenti', 'covid', 'vaccin', 'pictwittercomcyjculewb']",1
"['china', 'oppos', 'intern', 'covid', 'probe', 'presum', 'guilt', 'vice', 'foreign', 'minist', 'pictwittercomkotsrmc']",1
"['amazon', 'citi', 'resort', 'mass', 'grave', 'brazil', 'covid', 'death', 'soar', 'pictwittercomlbkiwk']",1
"['astrazeneca', 'produc', 'oxford', 'univers', 'potenti', 'covid', 'vaccin', 'pictwittercomsarltrui']",1
"['amazon', 'see', 'billion', 'covidrel', 'cost', 'may', 'make', 'secondqaurt', 'profit', 'pictwittercomygtenjad']",1
"['major', 'farmer', 'group', 'bharatiya', 'kisan', 'union', 'demand', 'lakh', 'crore', 'relief', 'packag', 'farmer', 'affect', 'covid', 'lockdown', 'along', 'fourfold', 'increas', 'pmkisan', 'incom', 'support', 'scheme']",1
"['presid', 'public', 'health', 'foundat', 'india', 'member', 'icmr', 'covid', 'task', 'forc', 'take', 'stock', 'achiev', 'period', 'respect', 'public', 'health', 'system', 'icmr', 'covid']",1
"['madhya', 'pradesh', 'govern', 'said', 'brought', 'back', 'migrantlabour', 'strand', 'state', 'due', 'covid', 'lockdown']",1
"['coronaviru', 'outbreak', 'new', 'orlean', 'turn', 'zulu', 'club', 'mardi', 'gra', 'celebr', 'joy', 'tragedi', 'nytmag', 'look', 'racial', 'dispar', 'covid', 'america']",1
"['opinion', 'covid', 'spread', 'jail', 'here', 'safe', 'releas', 'inmat', 'convict', 'children']",1
"['sleep', 'well', 'hand', 'dri', 'much', 'sanit', 'brain', 'foggi', 'read', 'much', 'covid', 'take', 'step', 'back', 'pay', 'attent', 'mental', 'physic', 'need', 'time', 'guid', 'take', 'care']",1
"['perspect', 'tonywin', 'director', 'find', 'reward', 'new', 'way', 'build', 'music', 'age', 'covid']",1
"['covid', 'mean', 'spend', 'time', 'insid', 'mesmer', 'polygon', 'landscap', 'may', 'good', 'substitut', 'natur']",1
"['us', 'germ', 'warfar', 'lab', 'creat', 'test', 'preinfecti', 'covid', 'carrier']",1
"['covid', 'come', 'know', 'origin']",1
"['arm', 'protest', 'demonstr', 'covid', 'lockdown', 'michigan', 'capitol']",1
"['truli', 'shock', 'area', 'uk', 'worstaffect', 'covid']",1
"['three', 'cologn', 'player', 'test', 'posit', 'covid', 'train', 'continu']",1
"['data', 'unit', 'state', 'shown', 'african', 'american', 'like', 'die', 'covid', 'highlight', 'longstand', 'dispar', 'health', 'inequ', 'access', 'medic', 'care']",1
"['spain', 'one', 'world', 'worst', 'outbreak', 'novel', 'covid', 'fatal', 'spain', 'coronaviru', 'lockdown']",1
"['intel', 'statement', 'said', 'feder', 'agenc', 'concur', 'wide', 'scientif', 'consensu', 'covid', 'viru', 'manmad', 'genet', 'modifi']",1
"['polic', 'earlier', 'warn', 'stringent', 'action', 'block', 'burial', 'cremat', 'victim', 'covid', 'tamilnadu', 'coronaviru']",1
"['maha', 'covid', 'crisi', 'new', 'case', 'last', 'hour', 'pmprime', 'maharashtra', 'coronavirusoutbreak', 'live', 'pictwittercomxpadplvtaa']",1
"['polit', 'involv', 'punjab', 'covid', 'crisi', 'ashokchavaninc', 'manpreet', 'singh', 'badal', 'msbadal', 'respond', 'watch', 'ttp', 'live', 'pictwittercomyzmpuhj']",1
"['coronaviruscrisi', 'clinic', 'proven', 'covid', 'infect', 'dream', 'watch', 'report', 'itvideo', 'pictwittercomgrzopxonkk']",1
"['china', 'hide', 'covid', 'data', 'claim', 'zero', 'infect', 'forc', 'indian', 'report', 'question', 'china', 'armi', 'claim', 'watch', 'report', 'shivaroor', 'coronavirusoutbreak', 'coronaviruscrisi', 'pictwittercomadrcaacj']",1
"['watch', 'extrem', 'happi', 'visual', 'yearold', 'woman', 'return', 'home', 'recov', 'covid', 'indiafightscorona', 'itvideo', 'sahiljoshii', 'pictwittercomsymfkyhdd']",1
"['coronaviruscrisi', 'health', 'ministri', 'releas', 'latest', 'number', 'covid', 'maharashtra', 'remain', 'worst', 'affect', 'state', 'indiafightscorona', 'itvideo', 'pictwittercomvejmephhx']",1
"['china', 'hide', 'covid', 'data', 'claim', 'zero', 'infect', 'forc', 'indian', 'report', 'question', 'china', 'armi', 'claim', 'watch', 'report', 'shivaroor', 'coronavirusoutbreak', 'coronaviruscrisi', 'pictwittercomukagolmgu']",1
"['may', 'day', 'worker', 'stare', 'longer', 'shift', 'post', 'covid', 'lockdown', 'ndtvnewsbeep', 'pictwittercomymezezodj']",1
"['covid', 'aarogya', 'setu', 'app', 'mandatori', 'talk', 'decis', 'yet', 'say', 'sourc', 'ndtvnewsbeep', 'pictwittercomubxgqbcft']",1
"['sikh', 'pilgrim', 'covid', 'punjab', 'return', 'maharashtra', 'ndtvnewsbeep', 'pictwittercomrwbykk']",1
"['welcom', 'announc', 'chief', 'defenc', 'staff', 'today', 'india', 'wage', 'strong', 'fight', 'covid', 'due', 'courag', 'frontlin', 'warrior', 'india', 'applaud', 'famili', 'tweet', 'pm', 'modi']",1
"['amazon', 'see', 'possibl', 'secondquart', 'loss', 'forecast', 'billion', 'covidrel', 'cost', 'pictwittercomtgwzgkt']",1
"['say', 'covid', 'emerg', 'declar', 'gave', 'world', 'enough', 'time', 'pictwittercomzhfybvtm']",1
"['covid', 'death', 'toll', 'english', 'hospit', 'risen', 'day', 'includ', 'peopl', 'known', 'underli', 'health', 'condit', 'health', 'offici', 'said', 'pictwittercomlqzqzwlyu']",1
"['peopl', 'ethnic', 'minor', 'britain', 'die', 'disproportion', 'number', 'covid', 'possibl', 'part', 'like', 'work', 'healthcar', 'sector', 'expos', 'viru', 'lead', 'think', 'tank', 'said']",1
"['uk', 'ethnic', 'minor', 'suffer', 'extra', 'covid', 'death', 'think', 'tank', 'pictwittercomusduffbmi']",1
"['moderna', 'switzerland', 'lonza', 'strike', 'deal', 'potenti', 'covid', 'vaccin', 'pictwittercomkdrdycr']",1
"['covid', 'death', 'rate', 'depriv', 'area', 'england', 'doubl', 'better', 'place', 'on', 'pictwittercomrkajnex']",1
"['manufactur', 'possibl', 'covid', 'vaccin', 'develop', 'british', 'scientist', 'said', 'may', 'know', 'end', 'may', 'make', 'million', 'dose', 'month', 'view', 'build', 'stock', 'commerci', 'suppli', 'vaccin', 'approv']",1
"['uk', 'household', 'shun', 'borrow', 'covid', 'hit', 'march', 'boe', 'pictwittercombumfoeen']",1
"['potenti', 'uk', 'covid', 'vaccin', 'produc', 'eye', 'make', 'million', 'dose', 'month', 'pictwittercomdpayxieh']",1
"['trump', 'fda', 'author', 'remdesivir', 'drug', 'covid', 'pictwittercomgjceydsmbo']",1
"['art', 'ask', 'four', 'artist', 'coop', 'insid', 'home', 'covid', 'lockdown', 'see', 'look', 'outsid', 'window']",1
